tag,sample_id,stable_prompt_id,blocks_after_capture,novel_triples_after_capture,new_gold_triples_after_capture,new_gold_pairs_after_capture,gold_pairs_covered_at_capture,gold_pairs_total
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:842:5,842,36,0,0,0,24,102
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:843:2,843,439,0,0,0,14,65
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:843:4,843,0,0,0,0,24,65
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:843:7,843,12,0,0,0,29,65
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:844:1,844,270,0,0,0,20,70
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:844:2,844,523,0,0,0,5,70
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:844:3,844,302,0,0,0,7,70
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:844:4,844,348,0,0,0,3,70
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:844:5,844,212,0,0,0,14,70
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:844:7,844,299,0,0,0,11,70
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:846:4,846,416,0,0,0,19,52
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:846:5,846,421,0,0,0,24,52
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:846:7,846,409,0,0,0,22,52
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:847:0,847,406,0,0,0,31,65
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:847:1,847,337,0,0,0,30,65
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:847:5,847,48,0,0,0,32,65
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:848:0,848,435,0,0,0,6,68
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:848:2,848,311,0,0,0,14,68
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:848:3,848,9,3,0,0,18,68
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:848:5,848,310,0,0,0,3,68
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:848:6,848,316,0,0,0,10,68
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:848:7,848,334,0,0,0,11,68
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:851:1,851,430,0,0,0,17,48
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:851:2,851,20,0,0,0,12,48
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:851:5,851,420,0,0,0,24,48
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:851:6,851,495,0,0,0,6,48
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:851:7,851,517,0,0,0,23,48
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:853:0,853,19,2,0,0,14,98
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:853:1,853,458,0,0,0,17,98
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:853:3,853,379,0,0,0,9,98
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:853:5,853,286,0,0,0,6,98
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:853:6,853,225,0,0,0,10,98
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:853:7,853,43,0,0,0,12,98
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:854:1,854,283,0,0,0,24,88
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:854:4,854,245,0,0,0,14,88
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:854:6,854,294,0,0,0,13,88
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:855:2,855,488,0,0,0,26,66
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:857:5,857,20,0,0,0,24,50
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:858:0,858,462,0,0,0,15,66
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:858:3,858,323,0,0,0,23,66
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:859:0,859,11,0,0,0,8,53
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:859:5,859,316,0,0,0,13,53
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:859:6,859,344,0,0,0,14,53
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:859:7,859,301,0,0,0,10,53
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:861:5,861,403,0,0,0,12,62
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:861:6,861,356,0,0,0,25,62
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:862:4,862,21,0,0,0,34,76
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:865:0,865,474,0,0,0,5,106
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:865:1,865,296,0,0,0,14,106
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:865:2,865,383,0,0,0,5,106
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:865:3,865,338,0,0,0,12,106
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:865:4,865,328,0,0,0,5,106
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:865:5,865,460,0,0,0,2,106
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:865:6,865,355,0,0,0,9,106
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:865:7,865,461,0,0,0,13,106
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:866:1,866,0,0,0,0,10,53
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:866:2,866,0,0,0,0,14,53
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:866:4,866,445,0,0,0,15,53
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:866:5,866,142,0,0,0,7,53
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:867:0,867,275,0,0,0,2,72
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:867:1,867,398,0,0,0,6,72
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:867:3,867,225,0,0,0,6,72
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:867:4,867,35,2,0,0,2,72
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:867:5,867,272,0,0,0,4,72
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:867:6,867,377,0,0,0,4,72
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:867:7,867,259,0,0,0,2,72
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:870:2,870,393,0,0,0,20,80
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:871:4,871,8,0,0,0,14,74
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:871:5,871,328,0,0,0,16,74
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:871:6,871,403,0,0,0,11,74
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:872:0,872,303,0,0,0,21,89
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:872:1,872,0,0,0,0,2,89
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:872:4,872,9,0,0,0,30,89
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:872:5,872,332,0,0,0,3,89
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:872:6,872,416,0,0,0,11,89
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:873:1,873,172,0,0,0,9,58
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:874:2,874,251,0,0,0,12,52
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:874:4,874,371,0,0,0,7,52
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:874:6,874,255,0,0,0,8,52
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:874:7,874,27,0,0,0,9,52
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:875:0,875,9,0,0,0,38,102
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:875:1,875,432,0,0,0,40,102
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:875:2,875,9,0,0,0,25,102
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:875:3,875,345,0,0,0,42,102
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:875:5,875,0,0,0,0,42,102
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:875:6,875,502,0,0,0,26,102
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:879:0,879,410,0,0,0,8,64
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:879:1,879,101,0,0,0,15,64
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:879:2,879,394,0,0,0,5,64
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:879:3,879,299,0,0,0,19,64
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:879:5,879,319,79,0,2,17,64
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:879:6,879,389,0,0,0,6,64
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:879:7,879,3,0,0,0,21,64
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:880:0,880,335,0,0,0,3,19
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:880:2,880,429,0,0,0,7,19
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:882:0,882,461,0,0,0,3,37
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:882:1,882,408,0,0,0,3,37
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:882:2,882,313,0,0,0,4,37
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:882:4,882,8,0,0,0,6,37
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:882:7,882,397,0,0,0,5,37
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:883:4,883,1,0,0,0,10,26
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:884:4,884,2,0,0,0,30,70
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:885:0,885,324,0,0,0,12,61
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:885:4,885,339,11,0,1,8,61
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:885:5,885,22,0,0,0,26,61
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:885:7,885,226,0,0,0,14,61
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:886:0,886,404,0,0,0,9,40
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:886:1,886,402,0,0,0,19,40
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:886:2,886,488,0,0,0,15,40
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:886:3,886,531,0,0,0,6,40
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:886:4,886,435,0,0,0,21,40
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:886:5,886,319,0,0,0,23,40
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:886:6,886,568,0,0,0,10,40
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:886:7,886,9,0,0,0,25,40
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:887:0,887,370,0,0,0,3,55
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:887:1,887,304,0,0,0,6,55
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:887:2,887,289,0,0,0,4,55
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:887:3,887,276,0,0,0,13,55
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:887:4,887,349,0,0,0,4,55
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:887:5,887,442,0,0,0,4,55
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:887:6,887,392,0,0,0,3,55
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:887:7,887,395,0,0,0,2,55
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:888:0,888,373,0,0,0,15,82
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:888:1,888,286,0,0,0,10,82
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:888:2,888,317,0,0,0,17,82
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:888:3,888,351,0,0,0,19,82
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:888:4,888,311,0,0,0,12,82
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:888:6,888,378,0,0,0,11,82
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:888:7,888,371,0,0,0,9,82
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:889:0,889,253,0,0,0,6,28
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:889:4,889,1,0,0,0,9,28
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:890:6,890,210,0,0,0,38,66
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:891:0,891,5,0,0,0,19,82
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:891:1,891,485,0,0,0,9,82
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:891:2,891,433,0,0,0,14,82
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:891:6,891,13,0,0,0,28,82
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:891:7,891,19,0,0,0,29,82
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:892:0,892,19,0,0,0,10,35
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:892:2,892,369,0,0,0,11,35
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:894:0,894,12,0,0,0,17,59
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:894:1,894,375,0,0,0,19,59
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:894:2,894,343,0,0,0,15,59
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:894:3,894,394,0,0,0,17,59
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:894:4,894,170,0,0,0,20,59
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:894:5,894,366,0,0,0,18,59
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:894:6,894,317,0,0,0,19,59
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:895:1,895,20,0,0,0,29,66
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:895:5,895,13,0,0,0,34,66
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:895:6,895,378,0,0,0,24,66
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:896:0,896,377,0,0,0,10,89
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:896:1,896,399,0,0,0,9,89
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:896:2,896,305,0,0,0,9,89
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:896:3,896,349,0,0,0,11,89
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:896:4,896,280,0,0,0,15,89
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:896:5,896,332,0,0,0,11,89
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:896:6,896,312,0,0,0,16,89
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:896:7,896,266,0,0,0,14,89
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:897:0,897,425,18,3,5,14,54
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:897:1,897,537,0,0,0,7,54
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:897:4,897,463,0,0,0,10,54
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:897:5,897,497,0,0,0,11,54
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:897:6,897,2,0,0,0,10,54
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:897:7,897,14,0,0,0,19,54
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:898:0,898,529,0,0,0,12,37
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:898:1,898,496,0,0,0,5,37
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:898:2,898,534,0,0,0,9,37
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:898:3,898,11,0,0,0,8,37
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:898:4,898,595,0,0,0,12,37
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:898:6,898,12,0,0,0,8,37
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:899:2,899,489,0,0,0,22,41
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:899:7,899,12,0,0,0,25,41
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:900:0,900,269,0,0,0,10,45
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:900:4,900,277,0,0,0,12,45
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:900:5,900,185,0,0,0,12,45
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:900:6,900,309,0,0,0,7,45
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:901:0,901,433,0,0,0,16,69
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:901:6,901,347,0,0,0,14,69
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:901:7,901,325,0,0,0,10,69
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:902:1,902,497,0,0,0,7,49
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:904:1,904,24,16,0,1,14,38
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:904:7,904,0,0,0,0,9,38
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:905:2,905,309,0,0,0,38,69
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:905:4,905,341,0,0,0,38,69
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:905:5,905,265,0,0,0,38,69
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:905:6,905,301,0,0,0,39,69
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:906:0,906,368,0,0,0,13,30
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:906:2,906,413,0,0,0,15,30
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:906:3,906,266,0,0,0,15,30
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:906:4,906,339,0,0,0,12,30
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:906:6,906,400,0,0,0,13,30
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:907:1,907,25,0,0,0,41,84
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:907:6,907,503,0,0,0,50,84
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:908:7,908,387,0,0,0,4,29
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:910:0,910,415,0,0,0,14,57
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:910:6,910,456,0,0,0,27,57
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:911:0,911,539,0,0,0,14,33
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:911:2,911,16,0,0,0,15,33
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:911:3,911,550,0,0,0,9,33
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:911:5,911,495,0,0,0,8,33
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:911:6,911,32,0,0,0,9,33
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:912:5,912,19,0,0,0,16,50
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:914:0,914,409,0,0,0,12,42
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:914:1,914,6,0,0,0,12,42
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:914:2,914,287,0,0,0,10,42
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:914:3,914,448,0,0,0,14,42
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:914:5,914,35,0,0,0,9,42
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:914:6,914,334,7,0,0,10,42
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:915:0,915,493,0,0,0,14,54
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:915:2,915,347,0,0,0,16,54
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:915:3,915,4,0,0,0,11,54
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:915:4,915,396,0,0,0,16,54
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:915:5,915,446,0,0,0,26,54
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:915:6,915,455,0,0,0,15,54
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:915:7,915,427,0,0,0,14,54
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:916:0,916,12,0,0,0,25,121
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:916:1,916,22,0,0,0,17,121
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:916:2,916,62,38,0,4,33,121
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:916:4,916,453,0,0,0,21,121
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:916:5,916,375,0,0,0,13,121
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:916:6,916,454,0,0,0,11,121
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:916:7,916,366,0,0,0,27,121
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:917:0,917,25,0,0,0,35,82
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:917:1,917,365,0,0,0,35,82
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:917:3,917,365,0,0,0,27,82
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:917:4,917,296,0,0,0,22,82
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:917:5,917,269,0,0,0,35,82
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:917:6,917,3,0,0,0,32,82
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:917:7,917,253,0,0,0,38,82
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:918:0,918,2,0,0,0,4,70
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:918:1,918,372,0,0,0,4,70
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:918:2,918,126,0,0,0,5,70
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:918:4,918,444,0,0,0,3,70
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:918:5,918,415,0,0,0,6,70
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:918:6,918,12,0,0,0,7,70
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:920:2,920,0,0,0,0,30,56
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:922:3,922,1,0,0,0,13,70
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:923:6,923,33,0,0,0,35,68
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:925:0,925,524,0,0,0,21,49
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:925:1,925,248,0,0,0,13,49
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:925:2,925,411,0,0,0,14,49
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:925:3,925,7,0,0,0,17,49
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:925:4,925,300,0,0,0,15,49
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:925:5,925,416,0,0,0,15,49
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:925:6,925,412,0,0,0,14,49
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:925:7,925,480,0,0,0,18,49
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:926:0,926,380,0,0,0,17,98
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:926:1,926,0,0,0,0,23,98
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:926:2,926,525,0,0,0,17,98
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:926:3,926,399,0,0,0,16,98
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:926:4,926,395,0,0,0,23,98
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:926:5,926,34,0,0,0,24,98
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:926:6,926,389,0,0,0,16,98
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:927:1,927,5,0,0,0,3,5
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:927:3,927,461,0,0,0,1,5
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:928:2,928,10,0,0,0,44,82
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:928:6,928,273,0,0,0,55,82
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:929:1,929,1,0,0,0,16,49
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:929:5,929,46,0,0,0,15,49
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:929:6,929,1,0,0,0,22,49
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:930:0,930,0,0,0,0,19,31
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:934:1,934,375,0,0,0,9,38
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:934:2,934,9,0,0,0,9,38
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:934:5,934,1,0,0,0,13,38
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:934:6,934,12,0,0,0,11,38
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:934:7,934,568,0,0,0,10,38
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:935:0,935,404,0,0,0,2,29
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:935:2,935,338,0,0,0,3,29
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:935:3,935,558,0,0,0,4,29
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:935:4,935,361,0,0,0,2,29
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:935:5,935,407,0,0,0,5,29
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:935:6,935,402,0,0,0,4,29
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:935:7,935,436,0,0,0,2,29
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:938:0,938,362,0,0,0,16,81
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:938:3,938,1,0,0,0,44,81
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:938:5,938,254,0,0,0,43,81
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:939:2,939,529,0,0,0,36,75
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:940:0,940,474,0,0,0,32,53
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:940:2,940,0,0,0,0,25,53
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:940:5,940,342,0,0,0,29,53
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:941:4,941,27,0,0,0,21,61
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:941:6,941,354,0,0,0,15,61
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:942:0,942,26,0,0,0,5,35
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:942:1,942,400,0,0,0,6,35
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:942:5,942,265,0,0,0,12,35
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:942:7,942,431,0,0,0,5,35
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:943:1,943,1,0,0,0,33,57
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:945:1,945,111,0,0,0,12,58
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:945:6,945,377,0,0,0,13,58
qwen3-4b-keep4-s123,qwen3-4b-keep4-s123:946:0,946,25,0,0,0,8,47
